,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
2499,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2500,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2501,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2504,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2505,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2507,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
2509,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2511,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2512,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
2513,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2514,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
2516,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
2517,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
2518,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
2519,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
2520,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
2521,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
2522,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
2523,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2524,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2525,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
2526,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
2527,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
2528,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
2529,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2530,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
2532,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
2533,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
2534,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
2535,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2536,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2537,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
2538,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2541,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2542,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2545,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2546,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2548,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
2550,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2552,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2553,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
2554,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2555,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
2557,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
2558,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
2559,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
2560,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
2561,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
2562,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
2563,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
2564,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2565,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2566,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
2567,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
2568,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
2569,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
2570,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2571,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
2573,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
2574,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
2575,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
2576,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2577,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2578,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
2579,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2582,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2583,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2586,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2587,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2589,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
2591,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2593,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2594,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
2595,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2596,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
2598,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
2599,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
2600,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
2601,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
2602,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
2603,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
2604,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
2605,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2606,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2607,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
2608,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
2609,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
2610,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
2611,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2612,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
2614,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
2615,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
2616,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
2617,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2618,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2619,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
2620,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2623,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2624,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2627,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2628,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2630,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
2632,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2634,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2635,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
2636,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2637,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
2639,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
2640,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
2641,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
2642,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
2643,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
2644,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
2645,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
2646,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2647,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2648,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
2649,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
2650,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
2651,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
2652,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2653,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
2655,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
2656,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
2657,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
2658,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2659,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2660,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
2661,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2664,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2665,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2668,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2669,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2671,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
2673,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2675,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2676,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
2677,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2678,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
2680,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
2681,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
2682,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
2683,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
2684,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
2685,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
2686,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
2687,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2688,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2689,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
2690,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
2691,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
2692,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
2693,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2694,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
2696,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
2697,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
2698,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
2699,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2700,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2701,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
2702,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2705,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2706,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2709,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2710,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2712,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
2714,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2716,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2717,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
2718,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2719,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
2721,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
2722,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
2723,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
2724,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
2725,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
2726,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
2727,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
2728,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2729,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2730,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
2731,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
2732,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
2733,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
2734,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2735,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
2737,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
2738,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
2739,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
2740,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2741,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2742,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
2743,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2746,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2747,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2750,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2751,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2753,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
2755,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2757,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2758,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
2759,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2760,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
2762,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
2763,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
2764,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
2765,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
2766,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
2767,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
2768,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
2769,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2770,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2771,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
2772,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
2773,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
2774,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
2775,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2776,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
2778,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
2779,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
2780,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
2781,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2782,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2783,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
2784,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2787,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2788,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2791,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2792,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2794,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
2796,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2798,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2799,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
2800,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2801,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
2803,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
2804,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
2805,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
2806,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
2807,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
2808,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
2809,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
2810,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2811,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2812,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
2813,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
2814,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
2815,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
2816,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
2817,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
2819,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
2820,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
2821,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
2822,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2823,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2824,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
2825,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2828,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2829,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
2832,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
2833,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2835,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
2837,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
2839,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2840,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
2841,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2842,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
2844,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
2845,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
2846,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
2847,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
2848,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
2849,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
2850,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
2851,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
2852,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
2853,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
